trip_id,zone,payment_type,passenger_count,trip_distance,fare_amount
441276,Downtown,Cash,1,5.33,11.01
441277,Central,Cash,5,11.1,26.08
441278,North,Card,4,2.24,88.45
441279,Airport,Card,1,6.07,13.4
441280,Downtown,Cash,4,2.25,10.65
441281,South,Cash,4,7.33,19.11
441282,Airport,Cash,5,2.57,12.57
441283,South,Card,2,4.27,13.21
441284,South,Card,1,1.4,31.16
441285,Suburb,Cash,1,11.32,16.88
441286,Central,Cash,2,6.59,12.42
441287,Airport,Card,2,7.58,37.19
441288,Downtown,Card,4,1.26,68.58
441289,Central,Card,4,4.03,10.96
441290,West,Card,5,1.0,51.32
441291,South,Card,4,4.26,6.41
441292,South,Card,3,3.13,8.3
441293,Central,Cash,2,7.13,16.86
441294,Suburb,Cash,2,5.63,20.47
441295,Central,Cash,5,2.05,26.11
441296,Suburb,Cash,3,5.57,24.59
441297,South,Cash,2,5.73,62.27
441298,North,Card,5,8.35,11.47
441299,Central,Card,2,2.6,23.13
441300,Airport,Cash,3,4.91,11.28
441301,Downtown,Card,5,9.69,22.65
441302,North,Card,1,9.7,24.48
441303,Downtown,Card,5,5.02,11.43
441304,Downtown,Card,5,5.2,14.88
441305,Suburb,Cash,5,5.84,12.13
441306,West,Card,5,10.47,74.41
441307,Suburb,Card,5,1.75,33.13
441308,South,Cash,3,11.59,61.47
441309,Airport,Wallet,3,2.22,23.03
441310,South,Card,3,3.72,14.63
441311,North,Card,4,6.2,9.11
441312,Central,Card,3,11.24,21.36
441313,Airport,Wallet,4,3.66,12.04
441314,Airport,Card,5,16.82,25.17
441315,Airport,Cash,1,2.21,41.5
441316,Airport,Cash,4,7.22,35.65
441317,North,Cash,1,4.21,27.34
441318,Central,Card,1,8.29,43.57
441319,Airport,Cash,1,4.72,12.45
441320,West,Card,3,5.81,25.92
441321,Central,Card,5,3.23,23.97
441322,Downtown,Card,2,9.36,18.47
441323,West,Card,4,3.46,24.7
441324,West,Card,3,7.84,18.22
441325,South,Card,1,4.77,27.95
441326,Central,Card,4,2.34,48.39
441327,West,Cash,4,11.6,42.24
441328,Central,Cash,5,5.42,14.78
441329,East,Card,2,3.74,14.2
441330,West,Card,3,1.87,36.69
441331,West,Card,2,8.53,21.5
441332,Airport,Card,4,3.01,16.08
441333,Central,Card,2,7.13,18.09
441334,South,Cash,4,3.71,15.69
441335,North,Card,5,4.96,11.61
441336,South,Cash,2,0.74,5.91
441337,Suburb,Card,4,1.91,11.99
441338,Downtown,Cash,4,6.4,12.22
441339,Central,Card,1,11.1,28.41
441340,West,Card,3,6.92,25.04
441341,South,Card,4,4.81,11.21
441342,East,Card,3,8.18,18.67
441343,Downtown,Card,2,10.27,14.42
441344,Airport,Card,3,4.93,17.46
441345,North,Cash,2,1.15,12.61
441346,West,Cash,5,10.48,17.16
441347,Airport,Cash,2,8.47,18.71
441348,East,Wallet,4,8.17,22.11
441349,Suburb,Wallet,3,0.31,26.33
441350,Downtown,Cash,2,3.91,26.15
441351,South,Card,4,0.44,50.31
441352,Suburb,Cash,2,2.86,34.02
441353,Downtown,Card,4,1.03,8.24
441354,Downtown,Card,5,0.9,11.69
441355,South,Card,2,5.11,32.25
441356,East,Card,2,7.58,23.09
441357,Downtown,Card,2,5.79,36.04
441358,Downtown,Card,1,13.81,25.54
441359,North,Card,5,1.89,15.64
441360,Suburb,Card,4,9.84,25.9
441361,East,Wallet,4,9.79,19.11
441362,South,Card,5,7.76,15.43
441363,West,Cash,5,7.1,16.14
441364,South,Cash,5,0.7,29.7
441365,West,Cash,3,7.71,13.93
441366,North,Card,5,11.72,21.44
441367,South,Wallet,4,5.84,27.51
441368,Downtown,Card,2,5.14,30.52
441369,Suburb,Card,3,1.17,8.24
441370,West,Card,4,6.88,8.71
441371,North,Card,1,4.31,17.47
441372,North,Cash,4,5.59,37.69
441373,South,Card,2,9.55,19.17
441374,West,Card,5,6.84,32.26
441375,Airport,Card,1,2.79,22.05
441376,North,Card,5,4.47,14.89
441377,West,Wallet,1,9.75,8.15
441378,West,Card,1,7.65,17.25
441379,East,Cash,3,19.16,18.55
441380,Airport,Cash,3,5.25,18.27
441381,Downtown,Cash,5,7.15,55.69
441382,Central,Card,2,4.19,17.36
441383,East,Card,5,20.04,13.73
441384,Downtown,Cash,4,5.77,11.19
441385,Suburb,Card,2,4.95,18.58
441386,Suburb,Card,2,8.56,19.39
441387,Downtown,Card,2,10.93,17.2
441388,Suburb,Cash,2,11.72,23.33
441389,South,Cash,4,2.36,29.27
441390,North,Cash,2,7.84,9.7
441391,East,Card,3,2.79,33.8
441392,North,Card,1,0.56,41.91
441393,Central,Card,1,2.1,28.03
441394,North,Card,5,3.68,12.74
441395,West,Card,3,13.91,26.74
441396,West,Card,5,3.84,20.01
441397,West,Cash,3,5.96,13.57
441398,Airport,Cash,4,6.31,40.84
441399,East,Card,3,3.95,14.44
441400,Central,Card,2,2.72,27.41
441401,North,Cash,3,26.44,22.14
441402,Central,Cash,5,9.03,16.89
441403,Downtown,Wallet,5,3.27,24.91
441404,East,Card,1,5.81,28.88
441405,Downtown,Cash,2,0.92,6.44
441406,West,Wallet,3,8.63,52.06
441407,Airport,Cash,4,7.4,30.65
441408,West,Cash,2,3.95,29.72
441409,East,Card,5,7.81,12.82
441410,South,Wallet,2,1.18,51.72
441411,East,Wallet,3,5.23,17.24
441412,North,Card,3,13.3,24.07
441413,Suburb,Card,4,2.42,17.45
441414,Downtown,Card,2,11.37,13.23
441415,East,Wallet,3,4.17,36.42
441416,West,Cash,3,3.34,13.77
441417,Airport,Card,3,1.67,23.51
441418,West,Card,5,2.49,23.46
441419,North,Cash,3,14.55,15.96
441420,East,Cash,4,5.29,43.36
441421,East,Card,4,5.68,15.24
441422,Suburb,Card,5,7.43,14.83
441423,Central,Card,2,11.28,10.97
441424,Airport,Card,5,22.12,30.49
441425,South,Card,3,4.27,34.78
441426,East,Wallet,3,1.92,14.54
441427,North,Card,5,6.56,71.65
441428,West,Card,5,6.59,43.32
441429,East,Card,1,4.71,16.79
441430,North,Card,2,5.5,24.27
441431,Downtown,Card,4,1.41,36.78
441432,South,Cash,2,9.31,40.58
441433,West,Card,1,4.98,8.22
441434,North,Cash,5,1.98,23.86
441435,Airport,Card,3,1.55,13.65
441436,Airport,Card,2,1.73,11.29
441437,Airport,Card,2,2.83,17.01
441438,West,Card,1,13.28,5.78
441439,East,Wallet,4,9.99,9.46
441440,East,Card,3,2.17,25.9
441441,Suburb,Card,3,10.78,7.1
441442,Suburb,Card,3,6.32,19.83
441443,North,Wallet,4,8.6,19.1
441444,Downtown,Card,3,8.02,21.15
441445,South,Card,2,3.13,26.65
441446,South,Card,3,0.74,10.5
441447,Central,Cash,4,13.41,69.14
441448,Downtown,Card,3,5.69,9.38
441449,Suburb,Card,1,4.87,35.43
441450,Central,Cash,1,4.29,26.07
441451,East,Wallet,3,9.12,35.07
441452,Suburb,Wallet,5,2.6,9.42
441453,West,Card,3,5.95,50.08
441454,Central,Cash,1,2.03,20.56
441455,East,Card,4,3.1,6.42
441456,South,Card,2,7.48,29.7
441457,South,Cash,3,5.0,12.77
441458,Airport,Cash,4,1.75,16.95
441459,North,Cash,2,2.13,23.33
441460,East,Wallet,5,4.48,19.11
441461,Airport,Card,3,2.77,20.67
441462,South,Cash,4,10.31,13.89
441463,Airport,Card,1,3.2,34.87
441464,South,Card,5,5.44,12.75
441465,Suburb,Card,2,6.49,15.47
441466,South,Cash,4,7.88,34.17
441467,Airport,Cash,1,8.31,25.56
441468,North,Card,1,1.88,9.97
441469,Downtown,Cash,1,14.84,13.77
441470,Central,Card,4,4.9,19.85
441471,Suburb,Card,2,0.92,40.22
441472,Suburb,Card,5,3.5,12.85
441473,East,Card,4,5.7,23.54
441474,Airport,Card,1,6.67,9.26
441475,Airport,Cash,3,0.69,31.12
441476,Suburb,Cash,3,4.11,9.8
441477,Suburb,Card,1,1.27,20.82
441478,Suburb,Cash,3,1.13,73.05
441479,South,Card,4,16.39,25.23
441480,North,Card,5,0.12,33.98
441481,Downtown,Card,3,1.57,40.11
441482,South,Card,3,1.28,39.12
441483,East,Card,3,3.49,8.43
441484,East,Cash,5,1.59,27.73
441485,West,Card,2,5.73,27.93
441486,Downtown,Cash,3,1.5,8.22
441487,Central,Cash,5,2.82,19.35
441488,West,Card,4,13.92,23.25
441489,Suburb,Card,4,7.04,21.47
441490,West,Card,3,1.79,46.22
441491,Airport,Card,4,2.25,37.03
441492,Airport,Card,5,1.74,22.62
441493,East,Cash,1,1.26,16.35
441494,East,Card,3,20.59,9.09
441495,North,Card,4,1.22,23.76
441496,East,Cash,2,5.96,23.31
441497,East,Wallet,2,11.59,18.17
441498,North,Card,5,3.23,19.14
441499,Airport,Cash,5,1.71,27.15
441500,Suburb,Card,1,13.75,17.92
441501,Central,Cash,5,3.28,18.77
441502,Suburb,Card,5,8.35,27.91
441503,North,Wallet,5,10.73,16.97
441504,Suburb,Wallet,4,5.12,20.63
441505,South,Card,1,6.03,23.53
441506,Central,Card,1,0.16,17.33
441507,Airport,Card,5,2.31,20.77
441508,North,Card,4,12.21,36.93
441509,Suburb,Card,5,4.81,31.1
441510,Suburb,Cash,5,16.11,48.6
441511,Airport,Card,5,3.27,18.82
441512,North,Card,4,3.05,19.17
441513,Downtown,Card,2,6.25,27.39
441514,Downtown,Card,4,5.62,12.11
441515,Central,Card,3,6.76,27.58
441516,Airport,Card,3,7.65,11.2
441517,North,Cash,1,4.83,16.75
441518,Downtown,Wallet,5,3.68,11.97
441519,Airport,Card,2,1.47,16.36
441520,South,Card,1,6.42,10.19
441521,Downtown,Card,1,8.85,16.32
441522,North,Cash,1,0.77,14.4
441523,Downtown,Wallet,5,1.61,11.32
441524,North,Card,1,5.55,35.37
441525,Suburb,Card,4,2.91,17.52
441526,West,Card,3,3.14,5.68
441527,North,Cash,4,15.7,26.89
441528,East,Cash,5,2.79,37.56
441529,East,Card,1,4.4,79.19
441530,South,Wallet,5,4.44,23.77
441531,Central,Card,3,4.6,8.5
441532,Downtown,Card,3,6.2,15.2
441533,West,Wallet,5,4.37,35.88
441534,Downtown,Card,5,12.67,22.31
441535,West,Cash,3,7.75,51.65
441536,West,Card,5,3.43,28.77
441537,East,Cash,5,5.72,8.26
441538,North,Card,5,15.19,24.05
441539,Suburb,Card,3,3.11,38.12
441540,East,Card,3,2.73,7.96
441541,North,Card,5,3.92,12.51
441542,South,Card,4,4.38,21.61
441543,North,Card,4,5.15,10.48
441544,Downtown,Wallet,1,6.23,15.66
441545,Downtown,Cash,4,20.16,5.73
441546,East,Card,4,2.41,49.58
441547,Central,Cash,2,11.44,15.5
441548,East,Card,2,8.68,13.59
441549,East,Cash,2,5.37,34.28
441550,Airport,Cash,1,6.36,10.24
441551,Downtown,Card,1,2.92,18.51
441552,West,Cash,1,7.17,30.19
441553,South,Card,2,6.47,10.12
441554,East,Card,4,7.56,6.23
441555,Airport,Wallet,2,18.91,28.61
441556,East,Card,1,3.98,24.08
441557,North,Card,1,4.21,14.13
441558,Suburb,Cash,2,7.1,21.27
441559,South,Card,5,0.08,14.04
441560,Suburb,Wallet,1,8.74,13.01
441561,Central,Card,1,5.85,18.55
441562,East,Card,3,7.71,26.23
441563,Suburb,Card,4,10.46,17.51
441564,Airport,Cash,3,14.11,40.35
441565,Downtown,Card,5,3.16,12.99
441566,North,Card,4,2.63,7.01
441567,East,Cash,5,4.09,13.78
441568,Suburb,Cash,4,10.29,12.17
441569,West,Card,4,1.85,12.98
441570,Central,Card,2,5.39,13.85
441571,East,Card,5,3.02,6.09
441572,North,Cash,3,7.9,23.36
441573,Suburb,Card,4,9.75,25.19
441574,Downtown,Card,3,2.2,17.01
441575,Downtown,Card,4,2.95,16.24
441576,North,Card,4,1.84,16.0
441577,South,Card,3,3.77,16.73
441578,South,Card,5,3.78,39.16
441579,Airport,Card,1,2.17,52.33
441580,Suburb,Wallet,4,4.78,11.13
441581,South,Cash,3,7.55,14.65
441582,Central,Card,2,4.63,13.02
441583,North,Wallet,5,1.3,17.92
441584,Central,Card,2,3.28,17.53
441585,South,Card,1,15.72,19.77
441586,South,Card,1,3.15,20.29
441587,Airport,Wallet,3,14.6,40.15
441588,North,Card,3,3.09,46.22
441589,Central,Card,4,4.91,55.9
441590,North,Cash,5,4.08,15.78
441591,Suburb,Wallet,3,8.61,12.76
441592,Central,Wallet,4,9.0,62.79
441593,West,Card,5,3.04,23.81
441594,West,Wallet,2,2.16,18.33
441595,South,Cash,3,9.15,25.72
441596,East,Cash,3,16.62,22.14
441597,East,Cash,5,18.1,35.54
441598,North,Wallet,2,1.67,19.67
441599,North,Card,3,6.89,23.79
441600,Downtown,Card,5,1.99,20.93
441601,West,Cash,3,0.78,58.59
441602,Suburb,Wallet,4,2.51,13.47
441603,Downtown,Card,5,12.4,22.46
441604,West,Card,1,6.04,12.67
441605,Central,Card,2,4.59,19.18
441606,West,Card,3,7.74,19.68
441607,West,Card,4,8.0,15.37
441608,Airport,Card,2,9.95,16.72
441609,Suburb,Cash,1,6.37,24.15
441610,North,Card,3,7.25,11.28
441611,Suburb,Card,4,2.09,18.92
441612,Central,Card,3,2.55,22.73
441613,North,Card,4,1.04,24.04
441614,East,Wallet,2,3.02,14.4
441615,Central,Card,2,10.29,38.17
441616,North,Cash,1,1.61,31.78
441617,Airport,Cash,5,4.42,23.35
441618,North,Card,1,4.2,22.82
441619,West,Cash,4,5.59,14.09
441620,East,Cash,2,3.33,18.35
441621,Suburb,Cash,3,2.03,31.52
441622,West,Card,3,3.63,13.27
441623,Suburb,Card,1,5.68,52.12
441624,Central,Wallet,1,2.6,49.58
441625,East,Card,5,5.73,11.42
441626,Central,Card,5,2.08,26.84
441627,Central,Cash,5,9.39,34.26
441628,South,Cash,4,1.62,25.02
441629,West,Cash,3,6.64,23.67
441630,West,Wallet,5,9.11,9.34
441631,Suburb,Card,3,10.96,11.22
441632,South,Card,5,10.66,43.63
441633,East,Card,3,8.04,12.67
441634,Downtown,Cash,3,6.67,22.99
441635,Central,Card,3,1.52,12.88
441636,South,Cash,1,31.61,16.82
441637,West,Card,5,5.93,28.85
441638,South,Card,4,4.14,19.42
441639,Downtown,Card,5,11.13,25.06
441640,West,Cash,5,6.18,19.47
441641,Downtown,Cash,5,11.79,22.97
441642,Airport,Wallet,4,2.72,14.3
441643,Airport,Card,4,2.36,17.2
441644,East,Card,2,4.52,19.86
441645,Airport,Card,1,1.45,60.67
441646,Suburb,Card,4,0.32,55.81
441647,South,Card,3,2.22,17.75
441648,East,Wallet,5,4.3,46.0
441649,East,Card,5,1.59,43.28
441650,Suburb,Card,5,3.91,35.6
441651,South,Cash,5,5.06,18.55
441652,West,Card,3,10.53,17.43
441653,South,Card,2,1.5,16.01
441654,Suburb,Card,2,6.47,22.79
441655,East,Card,1,18.74,18.5
441656,Downtown,Card,3,5.09,19.48
441657,West,Card,5,4.63,17.51
441658,West,Cash,1,7.95,19.49
441659,North,Card,4,4.41,17.28
441660,North,Card,3,1.97,19.4
441661,South,Card,1,2.02,11.52
441662,Suburb,Cash,3,1.83,35.68
441663,West,Wallet,1,5.41,27.51
441664,Suburb,Cash,4,3.49,12.46
441665,Downtown,Wallet,3,5.42,24.24
441666,Downtown,Cash,3,4.71,10.23
441667,Airport,Cash,5,9.82,9.39
441668,Downtown,Card,1,0.9,34.34
441669,Central,Cash,4,10.06,24.89
441670,Airport,Card,1,8.28,31.92
441671,North,Card,1,2.0,20.76
441672,Central,Cash,1,4.65,10.9
441673,South,Card,2,1.36,61.35
441674,Downtown,Card,3,4.63,19.38
441675,Downtown,Card,3,14.25,32.49
441676,Airport,Card,3,2.1,38.75
441677,South,Cash,1,9.08,6.79
441678,North,Cash,2,5.21,15.12
441679,Downtown,Cash,3,2.09,23.33
441680,Airport,Card,2,2.62,17.8
441681,Central,Card,5,2.92,8.06
441682,West,Cash,1,0.89,46.81
441683,West,Cash,4,4.83,20.5
441684,South,Cash,2,9.91,15.17
441685,West,Card,1,0.7,36.18
441686,South,Cash,1,10.09,24.82
441687,Airport,Card,1,5.56,13.27
441688,Central,Cash,5,5.12,18.37
441689,Suburb,Cash,1,1.37,9.33
441690,South,Card,2,12.5,23.52
441691,South,Card,3,2.89,12.57
441692,Central,Wallet,2,6.91,43.6
441693,South,Cash,1,9.43,20.82
441694,Airport,Card,5,1.44,21.49
441695,Airport,Card,1,6.42,7.75
441696,Suburb,Card,3,2.08,43.0
441697,Suburb,Card,5,5.23,23.46
441698,West,Card,5,2.42,6.52
441699,Suburb,Cash,3,3.84,14.12
441700,South,Cash,5,2.88,6.64
441701,Downtown,Cash,4,0.36,7.77
441702,West,Cash,1,6.63,16.36
441703,Suburb,Card,2,5.63,29.6
441704,South,Cash,1,8.03,29.29
441705,West,Card,4,2.41,10.52
441706,West,Card,2,4.01,16.1
441707,East,Card,4,4.41,17.16
441708,North,Cash,2,11.82,42.76
441709,South,Card,2,4.71,24.5
441710,West,Cash,1,6.01,25.22
441711,Airport,Cash,3,5.35,11.75
441712,Downtown,Card,3,12.05,12.6
441713,East,Card,1,10.67,16.71
441714,Airport,Card,4,10.74,48.32
441715,West,Cash,5,5.21,43.65
441716,South,Cash,3,3.62,14.11
441717,Downtown,Cash,1,11.6,26.41
441718,West,Cash,2,3.53,28.72
441719,Downtown,Card,4,12.08,33.93
441720,Central,Cash,2,1.0,18.66
441721,Suburb,Card,3,2.98,18.86
441722,Central,Cash,3,5.76,17.48
441723,West,Card,4,8.76,10.78
441724,Suburb,Card,4,4.85,14.44
441725,East,Cash,5,1.01,19.88
441726,Downtown,Card,3,6.88,30.55
441727,East,Wallet,3,3.31,28.74
441728,Airport,Cash,4,12.73,15.1
441729,Airport,Card,1,4.88,23.24
441730,North,Cash,2,10.74,18.58
441731,Central,Wallet,3,1.06,11.62
441732,East,Cash,3,2.48,19.33
441733,Airport,Card,3,4.23,33.12
441734,Airport,Card,5,4.38,8.89
441735,North,Card,4,3.39,42.98
441736,East,Card,3,9.4,9.67
441737,East,Cash,2,5.41,32.64
441738,Downtown,Card,4,13.87,15.64
441739,South,Wallet,3,3.72,27.5
441740,South,Cash,1,18.06,37.38
441741,Airport,Card,4,0.59,22.16
441742,East,Cash,1,3.15,21.78
441743,East,Card,1,7.13,16.58
441744,South,Wallet,2,8.51,10.83
441745,South,Cash,1,8.47,8.32
441746,West,Card,1,1.76,6.39
441747,Suburb,Card,5,1.17,6.86
441748,East,Card,2,11.08,7.73
441749,Central,Cash,1,4.68,18.17
441750,Suburb,Card,1,2.35,9.74
441751,Downtown,Card,1,9.85,29.01
441752,East,Wallet,1,6.11,11.55
441753,North,Cash,2,11.25,51.34
441754,Suburb,Cash,3,1.96,16.24
441755,South,Card,1,2.61,10.02
441756,Suburb,Card,5,5.28,10.46
441757,South,Card,4,9.25,7.12
441758,Central,Card,2,1.95,53.92
441759,Central,Cash,3,7.12,8.0
441760,Airport,Card,4,2.04,23.68
441761,Central,Card,4,8.03,46.98
441762,Airport,Card,3,14.43,12.02
441763,West,Card,2,0.12,19.35
441764,North,Card,4,2.02,16.16
441765,Central,Wallet,4,4.91,26.93
441766,Downtown,Wallet,3,7.04,33.64
441767,South,Card,5,5.47,42.4
441768,North,Cash,2,9.24,22.76
441769,North,Card,5,1.65,40.55
441770,East,Card,3,8.64,27.37
441771,South,Cash,3,11.24,18.43
441772,Downtown,Card,4,6.14,12.86
441773,South,Card,4,20.62,15.98
441774,West,Wallet,2,2.31,7.54
441775,Central,Card,5,5.66,57.68
441776,West,Wallet,2,4.93,30.73
441777,Central,Card,4,3.81,41.05
441778,North,Card,2,3.16,37.89
441779,Downtown,Card,1,3.43,24.0
441780,South,Cash,5,3.76,22.06
441781,Airport,Wallet,5,4.09,25.04
441782,Central,Card,4,0.69,12.96
441783,Airport,Card,2,8.48,13.02
441784,South,Card,2,0.28,10.39
441785,South,Card,5,7.11,13.92
441786,East,Card,1,3.25,16.41
441787,Downtown,Cash,2,2.83,9.35
441788,Airport,Cash,4,0.61,9.63
441789,North,Cash,1,14.21,51.12
441790,Airport,Card,5,2.7,14.94
441791,Suburb,Card,4,4.73,8.96
441792,North,Wallet,1,3.87,30.02
441793,Central,Card,3,3.93,31.53
441794,Suburb,Card,4,7.73,36.72
441795,Suburb,Cash,5,2.31,28.85
441796,Airport,Cash,3,5.93,21.93
441797,South,Card,2,10.46,13.15
441798,Suburb,Card,2,16.83,22.13
441799,Suburb,Card,1,1.51,26.61
441800,Central,Wallet,5,5.23,15.68
441801,Airport,Card,5,4.88,13.03
441802,North,Card,2,1.49,11.13
441803,Airport,Card,5,5.93,22.76
441804,Suburb,Card,4,13.13,15.91
441805,Suburb,Card,2,6.85,12.07
441806,Airport,Cash,2,7.12,7.1
441807,North,Card,3,1.9,6.03
441808,Downtown,Cash,2,3.81,13.79
441809,South,Card,4,7.44,11.62
441810,East,Card,4,3.91,7.44
441811,West,Card,1,6.86,42.9
441812,Suburb,Cash,4,15.93,61.34
441813,Airport,Cash,5,5.66,16.92
441814,Airport,Card,2,8.73,21.85
441815,East,Card,2,0.65,24.8
441816,Airport,Card,2,3.34,15.76
441817,Central,Cash,2,4.23,51.31
441818,Downtown,Cash,5,6.03,7.04
441819,East,Cash,1,9.33,10.93
441820,West,Card,3,9.29,30.91
441821,Central,Card,4,14.07,26.03
441822,Central,Wallet,5,5.03,17.69
441823,Suburb,Cash,3,3.96,11.17
441824,Suburb,Cash,3,4.84,13.07
441825,Downtown,Card,2,5.25,27.34
441826,South,Cash,5,5.12,10.9
441827,South,Cash,1,10.85,18.03
441828,South,Card,4,23.32,35.76
441829,Suburb,Card,5,1.79,16.48
441830,East,Card,2,12.2,41.27
441831,Airport,Card,2,1.62,26.91
441832,South,Card,2,3.35,8.93
441833,Central,Card,2,6.32,17.01
441834,Central,Card,3,5.5,33.42
441835,Airport,Cash,5,2.79,18.56
441836,Downtown,Card,5,3.83,43.03
441837,East,Card,3,2.76,21.1
441838,South,Card,3,1.47,15.21
441839,North,Cash,5,6.32,10.16
441840,Airport,Card,1,3.41,12.41
441841,South,Cash,1,1.12,27.32
441842,South,Card,4,17.73,22.9
441843,North,Card,4,5.5,21.43
441844,Downtown,Wallet,2,5.64,18.95
441845,South,Card,4,2.06,14.6
441846,Central,Cash,5,4.21,15.26
441847,Central,Card,5,7.4,32.17
441848,Suburb,Card,4,5.05,44.56
441849,East,Card,5,1.53,20.6
441850,North,Cash,1,12.42,14.69
441851,South,Card,3,0.69,41.04
441852,West,Cash,1,0.45,45.02
441853,West,Wallet,3,13.31,8.07
441854,Downtown,Cash,5,0.36,35.35
441855,South,Card,1,0.85,32.92
441856,North,Card,3,1.36,26.71
441857,West,Wallet,5,2.93,15.47
441858,Airport,Card,2,12.13,19.02
441859,Suburb,Card,1,5.38,16.58
441860,Central,Wallet,1,2.33,59.06
441861,East,Card,4,2.37,10.9
441862,South,Cash,3,4.26,22.52
441863,Central,Cash,1,1.55,27.17
441864,North,Wallet,2,10.96,18.59
441865,West,Card,3,4.72,19.85
441866,East,Card,5,7.29,17.65
441867,Downtown,Card,5,5.36,22.04
441868,Airport,Card,2,10.09,12.66
441869,West,Card,3,3.26,17.17
441870,Downtown,Card,5,1.75,20.17
441871,South,Cash,4,2.44,5.86
441872,Airport,Card,5,2.4,21.92
441873,South,Card,2,3.31,12.32
441874,Downtown,Card,4,14.13,27.18
441875,West,Cash,2,7.7,55.44
441876,West,Cash,2,4.42,14.09
441877,Downtown,Card,2,1.33,21.43
441878,Central,Card,2,8.36,15.35
441879,Suburb,Wallet,4,8.04,25.38
441880,Airport,Card,1,13.05,16.42
441881,South,Card,1,1.82,61.08
441882,Downtown,Card,5,1.7,23.93
441883,Downtown,Wallet,2,0.26,6.54
441884,Downtown,Card,1,7.38,10.76
441885,Suburb,Cash,1,1.57,25.45
441886,Airport,Cash,3,3.55,28.01
441887,Airport,Cash,1,2.88,25.15
441888,Central,Wallet,2,11.06,14.74
441889,South,Card,1,13.26,14.1
441890,Downtown,Card,1,2.91,15.05
441891,Airport,Cash,1,13.42,30.11
441892,Suburb,Cash,1,9.8,25.38
441893,South,Card,1,2.72,43.53
441894,East,Cash,1,2.99,21.14
441895,Airport,Wallet,1,9.07,42.48
441896,Central,Card,3,1.99,22.38
441897,East,Cash,5,3.21,9.82
441898,West,Cash,3,7.71,15.69
441899,East,Card,2,10.46,26.37
441900,West,Cash,4,4.65,15.46
441901,South,Card,3,6.04,12.63
441902,East,Card,5,7.11,17.28
441903,South,Cash,5,0.94,13.75
441904,South,Card,4,8.37,33.73
441905,West,Cash,2,8.0,10.04
441906,South,Cash,4,3.78,18.63
441907,East,Wallet,3,8.19,26.91
441908,East,Cash,3,7.44,29.93
441909,Central,Card,2,5.72,7.78
441910,Central,Card,3,5.14,13.19
441911,West,Wallet,4,3.48,26.06
441912,Central,Cash,1,4.67,55.61
441913,Airport,Card,1,5.8,14.01
441914,Suburb,Card,2,3.22,20.11
441915,Airport,Cash,5,9.57,12.33
441916,Central,Card,3,7.48,38.28
441917,Downtown,Cash,5,5.97,38.06
441918,West,Wallet,3,4.47,19.92
441919,South,Cash,2,3.39,32.58
441920,South,Cash,3,4.14,7.51
441921,North,Card,3,9.76,11.32
441922,West,Cash,3,10.4,8.59
441923,Suburb,Cash,4,2.38,56.58
441924,West,Cash,5,1.93,11.77
441925,North,Card,1,3.13,13.65
441926,Central,Cash,5,4.29,11.47
441927,South,Card,1,18.42,22.55
441928,North,Cash,4,6.78,11.26
441929,East,Card,2,11.29,18.08
441930,North,Card,2,16.16,34.83
441931,Airport,Card,2,7.32,13.38
441932,South,Cash,4,6.39,8.48
441933,Central,Wallet,4,12.09,18.27
441934,Suburb,Card,5,6.32,29.47
441935,Airport,Wallet,2,4.07,8.13
441936,Suburb,Card,1,8.0,29.09
441937,North,Cash,1,9.22,30.8
441938,Suburb,Card,3,9.21,44.32
441939,Central,Card,3,3.34,11.77
441940,Central,Card,4,2.53,8.21
441941,Downtown,Cash,4,15.59,46.68
441942,Downtown,Card,2,3.87,45.49
441943,North,Cash,3,2.56,8.97
441944,Downtown,Card,3,1.72,16.01
441945,Downtown,Cash,4,3.77,32.36
441946,Airport,Card,5,2.99,11.49
441947,North,Cash,3,6.91,27.08
441948,Central,Cash,5,2.32,25.14
441949,Suburb,Cash,4,4.99,12.06
441950,Airport,Card,2,0.29,42.76
441951,Downtown,Cash,3,5.8,51.3
441952,Downtown,Card,2,1.77,38.56
441953,East,Cash,1,7.42,12.84
441954,Central,Cash,3,8.06,31.28
441955,Airport,Wallet,4,5.75,40.27
441956,East,Card,1,1.24,25.92
441957,East,Cash,5,3.05,36.52
441958,North,Card,3,1.85,15.37
441959,Central,Card,4,0.96,13.58
441960,Downtown,Wallet,1,3.59,21.2
441961,East,Card,3,8.92,24.37
441962,North,Card,3,0.51,21.83
441963,Suburb,Card,5,7.11,5.92
441964,Suburb,Cash,5,3.5,30.23
441965,South,Card,2,4.69,31.34
441966,East,Card,2,5.41,8.19
441967,North,Wallet,3,3.67,15.13
441968,East,Card,1,2.95,11.7
441969,Downtown,Wallet,4,12.8,25.79
441970,Downtown,Wallet,5,3.42,17.86
441971,West,Card,5,1.86,13.89
441972,East,Cash,2,9.68,19.64
441973,Suburb,Cash,1,4.25,21.34
441974,West,Wallet,1,10.42,9.36
441975,Central,Card,3,3.65,14.13
441976,Downtown,Card,3,8.34,23.25
441977,North,Cash,3,5.59,17.8
441978,Downtown,Cash,1,3.65,54.24
441979,Suburb,Wallet,1,1.74,15.62
441980,Suburb,Card,4,4.45,8.08
441981,Central,Cash,4,3.96,14.43
441982,West,Card,4,6.15,40.06
441983,Suburb,Cash,3,5.83,16.77
441984,Airport,Card,4,2.43,8.34
441985,Downtown,Card,1,0.33,16.63
